Customer ID,full_name,Age,Gender,City,Account_Type,Account_Balance,Date_Of_Account_Opening,Last_Transaction_Date,Transaction_Amount,Loan_Status,Credit_Limit,Credit_Card_Balance,Last_Credit_Card_Payment_Date,Rewards_Points
4500,Andrew_Ramirez,44,Other,San Diego,Savings,5474.53,2018-09-30,2023-10-05,4870.21,Rejected,1007.0,3829.26,2023-09-08,682
4501,Paul_Wright,47,Male,Fresno,Savings,9446.59,2017-01-08,2023-10-15,440.13,Closed,6252.76,943.73,2023-02-11,9024
4502,James_Nelson,28,Male,Indianapolis,Savings,8630.44,2022-01-08,2023-03-22,851.43,Approved,8095.06,1900.02,2023-10-09,6548
4503,Michael_Hernandez,69,Male,San Jose,Savings,5140.71,2004-02-14,2023-11-25,4708.63,Rejected,2949.66,1957.65,2023-02-28,217
4504,Timothy_Walker,41,Other,El Paso,Current,271.25,2019-04-03,2023-09-09,1601.8,Rejected,6964.3,1038.88,2023-06-08,1693
4505,Nancy_Carter,31,Other,Fort Worth,Current,777.15,2006-02-22,2023-06-29,3061.58,Approved,4163.62,4363.12,2023-12-25,1272
4506,Anthony_Mitchell,40,Female,Portland,Current,8617.47,2019-05-21,2023-02-02,3991.34,Closed,8498.45,2574.47,2023-10-10,9753
4507,Michelle_Hill,26,Female,Washington,Savings,2907.94,2008-08-01,2023-04-30,2359.66,Rejected,4940.79,1930.3,2023-07-09,6460
4508,Margaret_Scott,59,Other,Albuquerque,Savings,3249.1,2016-08-29,2023-04-07,92.93,Closed,1564.2,3890.31,2023-11-09,3379
4509,Kimberly_Robinson,64,Male,Portland,Current,1483.8,2019-10-20,2023-01-14,4142.1,Approved,5763.05,183.72,2023-07-23,8229
4510,Mark_Thompson,35,Other,Los Angeles,Savings,2308.82,2021-09-29,2023-04-11,3783.64,Approved,6468.78,4991.09,2023-02-21,3686
4511,Nancy_Jackson,68,Other,Tucson,Current,2547.16,2022-11-21,2023-11-13,216.75,Approved,3876.88,4804.82,2023-12-21,3491
4512,Nancy_Lopez,56,Other,Detroit,Current,4179.73,2000-06-25,2023-08-13,4487.88,Closed,1698.48,438.03,2023-10-22,4554
4513,Carol_Anderson,36,Other,Louisville,Current,6269.14,2003-03-14,2023-11-17,4286.5,Closed,7778.27,4440.74,2023-05-09,4913
4514,Patricia_Walker,22,Female,Denver,Current,3596.25,2001-08-09,2023-08-27,1382.48,Rejected,5867.96,1553.41,2023-01-16,9677
4515,Michael_Nelson,35,Female,Phoenix,Savings,4553.65,2000-02-24,2023-03-27,409.9,Closed,2887.6,522.62,2023-08-02,8715
4516,Kimberly_Torres,50,Male,Tucson,Current,1900.81,2018-07-22,2023-01-30,2021.84,Approved,2686.51,2850.89,2023-02-14,285
4517,Ronald_Torres,61,Other,Oklahoma City,Current,658.26,2022-10-19,2023-10-10,4375.76,Approved,5913.6,4342.6,2023-06-11,1998
4518,Daniel_Anderson,55,Other,Baltimore,Current,3547.58,2020-08-22,2023-03-05,2417.24,Approved,3786.7,798.35,2023-01-22,5813
4519,Daniel_Lewis,30,Female,San Diego,Current,718.67,2014-01-29,2023-10-16,1415.07,Rejected,7221.04,4851.0,2023-03-19,1701
4520,Brian_Roberts,66,Female,Kansas City,Current,3067.23,2021-09-14,2023-11-05,1166.51,Approved,4138.92,1456.72,2023-05-11,1516
4521,Robert_Nelson,26,Other,San Francisco,Savings,8392.23,2006-01-16,2023-03-21,1781.62,Rejected,5234.23,2847.62,2023-02-07,5881
4522,Donald_Sanchez,43,Female,New York,Current,3732.62,2007-01-09,2023-06-04,4969.81,Approved,1537.49,3326.48,2023-07-24,9944
4523,Kenneth_Baker,18,Other,Chicago,Current,2013.29,2004-09-24,2023-06-14,4393.34,Rejected,5148.63,1753.55,2023-01-02,9986
4524,Jennifer_Johnson,29,Male,Detroit,Savings,9030.47,2015-01-18,2023-12-16,2739.74,Rejected,1091.16,4389.68,2023-02-23,9430
4525,Paul_Martin,41,Male,Milwaukee,Current,6429.56,2001-12-08,2023-10-26,4043.99,Closed,4246.11,4962.1,2023-04-18,45
4526,Elizabeth_Anderson,18,Male,San Diego,Current,9883.69,2003-05-25,2023-07-30,1588.19,Approved,3792.12,2041.99,2023-11-25,3761
4527,Michelle_Brown,21,Other,San Diego,Current,3072.49,2011-12-08,2023-04-09,3079.9,Rejected,7806.04,725.73,2023-10-25,1225
4528,John_Perez,24,Female,Sacramento,Current,2083.65,2004-04-24,2023-09-24,4365.03,Rejected,7918.97,4422.69,2023-07-05,9696
4529,Joshua_Roberts,69,Male,Colorado Springs,Current,3049.61,2008-03-08,2023-02-21,1844.75,Approved,4768.77,2629.72,2023-06-12,7196
4530,Donna_Nguyen,45,Other,Louisville,Current,8143.67,2016-10-26,2023-05-06,4003.98,Approved,9782.88,3700.78,2023-07-08,6390
4531,Charles_Thompson,54,Male,Houston,Current,1600.13,2013-08-19,2023-05-02,3075.47,Approved,3250.72,1791.1,2023-02-11,8807
4532,Sarah_Sanchez,69,Male,Indianapolis,Savings,2486.68,2017-01-13,2023-02-01,3080.64,Approved,2491.84,566.62,2023-06-04,3675
4533,Michael_Hernandez,22,Female,San Jose,Current,7046.17,2015-04-18,2023-12-02,215.07,Closed,8328.84,4296.4,2023-01-20,9822
4534,Lisa_Ramirez,56,Other,Oklahoma City,Current,7406.2,2011-05-23,2023-10-12,4497.31,Closed,5590.99,2415.33,2023-10-04,701
4535,Timothy_Johnson,49,Female,Phoenix,Current,9592.53,2001-07-22,2023-10-19,3882.96,Rejected,2757.87,545.32,2023-04-03,9806
4536,Patricia_Davis,66,Female,Atlanta,Savings,9803.5,2003-12-13,2023-03-29,191.99,Rejected,3996.4,936.79,2023-01-22,9343
4537,Betty_Lewis,48,Female,Oklahoma City,Current,6668.96,2002-08-04,2023-06-20,3057.62,Approved,1851.86,3707.64,2023-04-09,9035
4538,Barbara_Hernandez,61,Male,Las Vegas,Current,3691.67,2022-07-27,2023-11-04,3732.05,Closed,7265.97,4379.11,2023-08-17,2934
4539,Donna_Torres,32,Male,Mesa,Current,4584.84,2019-01-30,2023-11-05,3977.66,Closed,5471.12,1385.89,2023-12-09,3874
4540,Margaret_Moore,20,Male,Fresno,Savings,4448.75,2019-09-11,2023-03-09,451.85,Closed,6078.35,1401.95,2023-01-29,8243
4541,Timothy_Roberts,66,Other,Fresno,Current,3935.04,2012-04-14,2023-05-13,3203.3,Rejected,1669.07,508.46,2023-02-09,5444
4542,Kenneth_Wilson,63,Female,Denver,Savings,3448.63,2000-08-21,2023-03-24,1172.55,Closed,7293.85,2094.35,2023-01-27,7936
4543,Robert_Martinez,64,Male,San Francisco,Savings,1762.21,2012-05-24,2023-06-25,2262.67,Rejected,3644.43,4457.09,2023-04-09,226
4544,Richard_Wright,64,Female,Phoenix,Current,3724.97,2012-11-16,2023-04-22,2637.01,Approved,2440.12,821.7,2023-12-13,8978
4545,Daniel_Rodriguez,32,Female,Boston,Current,9695.37,2006-12-26,2023-09-14,146.45,Rejected,4822.11,3895.8,2023-05-20,7236
4546,Stephanie_Wright,68,Female,Seattle,Savings,8833.35,2012-12-11,2023-12-21,1504.7,Closed,8691.07,1094.48,2023-04-20,6439
4547,Ashley_Hernandez,60,Female,San Diego,Current,6211.53,2001-09-07,2023-09-15,3989.24,Approved,4343.78,1013.07,2023-07-01,8429
4548,Paul_Baker,35,Female,Portland,Savings,2008.78,2005-04-08,2023-07-10,4213.32,Rejected,1981.26,74.72,2023-09-13,2277
4549,Matthew_Lopez,38,Male,Charlotte,Current,8798.78,2020-02-09,2023-02-28,1656.75,Closed,9479.61,3348.65,2023-10-24,7406
4550,Deborah_Williams,27,Other,San Jose,Savings,3187.47,2010-10-03,2023-09-19,2214.57,Rejected,6752.87,1934.39,2023-03-13,9741
4551,Anthony_Hill,38,Other,Indianapolis,Savings,5502.58,2006-06-03,2023-04-14,4157.66,Rejected,3714.26,4868.75,2023-06-28,3599
4552,Susan_Wilson,43,Other,Washington,Current,9126.77,2013-05-21,2023-08-18,1011.93,Approved,6246.48,258.32,2023-04-08,8457
4553,Deborah_Ramirez,58,Other,Oklahoma City,Savings,3413.43,2007-08-04,2023-07-31,3657.57,Closed,1812.88,329.69,2023-07-27,6000
4554,Timothy_Hernandez,20,Female,San Jose,Current,9142.09,2002-07-07,2023-12-05,2042.53,Rejected,6078.43,1422.27,2023-12-22,8655
4555,Margaret_Hill,18,Male,Oklahoma City,Savings,2427.77,2014-03-23,2023-06-25,4935.65,Approved,8373.95,2688.87,2023-04-25,6504
4556,Joshua_Harris,38,Male,Los Angeles,Savings,9294.16,2021-02-17,2023-02-17,3012.89,Closed,2245.35,3742.16,2023-08-30,4062
4557,Jessica_Lee,28,Female,Sacramento,Current,3650.79,2013-04-17,2023-04-30,748.89,Approved,8511.57,1515.1,2023-03-22,6843
4558,Lisa_Martinez,33,Female,Denver,Savings,3808.55,2017-02-03,2023-12-10,867.6,Rejected,5976.09,1667.73,2023-10-08,1807
4559,Charles_Nelson,52,Male,Atlanta,Savings,5574.78,2000-09-30,2023-11-25,146.26,Approved,2731.33,3596.72,2023-05-25,4567
4560,Charles_Anderson,38,Male,Philadelphia,Current,3535.56,2006-06-03,2023-02-01,3576.99,Rejected,2901.63,1848.91,2023-09-11,2239
4561,Linda_Jackson,58,Other,Columbus,Savings,4554.83,2008-05-31,2023-12-26,2222.23,Closed,8948.17,3262.8,2023-04-19,2491
4562,Ronald_Mitchell,28,Other,Houston,Savings,5063.11,2010-04-15,2023-09-10,64.73,Closed,5281.8,1570.98,2023-07-24,5972
4563,Jessica_Perez,48,Other,Washington,Savings,4961.09,2017-05-23,2023-09-18,516.09,Closed,3545.63,4958.24,2023-02-15,1082
4564,Donald_Lee,66,Male,Colorado Springs,Savings,9614.98,2015-07-31,2023-03-26,1454.21,Closed,3272.27,4583.2,2023-01-22,6384
4565,Carol_Baker,18,Other,Mesa,Savings,2889.71,2013-02-13,2023-01-17,2126.35,Closed,4601.16,2933.3,2023-11-07,1880
4566,Elizabeth_Young,58,Male,Fresno,Current,2917.34,2018-01-15,2023-01-24,4692.85,Approved,7999.41,4804.63,2023-01-03,259
4567,Emily_Roberts,49,Male,Portland,Current,8395.42,2007-11-28,2023-12-13,2711.05,Closed,1240.62,2808.93,2023-12-12,4086
4568,Kimberly_Thompson,20,Female,San Antonio,Current,3980.89,2007-06-11,2023-04-22,4472.24,Approved,1969.21,4255.73,2023-10-17,7845
4569,David_Gonzalez,49,Male,Chicago,Savings,824.65,2012-01-02,2023-03-23,1260.15,Closed,5002.13,4763.12,2023-04-30,7237
4570,Thomas_Jones,59,Female,Tucson,Current,4864.41,2006-02-17,2023-12-08,1667.84,Approved,9169.6,4879.21,2023-09-17,6760
4571,William_Brown,22,Female,Los Angeles,Savings,5547.27,2011-12-10,2023-01-06,4405.19,Rejected,8952.41,4859.41,2023-09-15,1286
4572,Emily_Ramirez,60,Male,Indianapolis,Current,6215.16,2010-07-11,2023-10-11,2461.9,Rejected,8031.1,4365.09,2023-11-10,2559
4573,Elizabeth_Wilson,54,Male,Boston,Current,2427.42,2017-06-26,2023-04-16,2954.9,Closed,9809.56,1974.66,2023-12-22,6467
4574,Lisa_Davis,29,Other,Charlotte,Savings,9735.27,2013-01-25,2023-05-28,2875.15,Rejected,1968.09,4960.45,2023-05-21,419
4575,Thomas_Rodriguez,31,Male,Las Vegas,Current,7396.48,2013-01-28,2023-07-27,3230.42,Closed,8950.95,3897.66,2023-09-11,4749
4576,Patricia_Wright,61,Other,Charlotte,Savings,7229.39,2013-06-16,2023-05-27,2948.87,Approved,1180.09,4256.4,2023-10-20,5283
4577,Deborah_Torres,68,Other,Milwaukee,Savings,8741.44,2015-03-22,2023-01-08,3474.89,Rejected,4735.57,3997.44,2023-05-16,447
4578,Timothy_Lee,26,Male,Columbus,Savings,358.66,2004-06-21,2023-10-01,744.92,Approved,3029.74,2864.73,2023-07-09,7411
4579,Matthew_Moore,24,Other,Columbus,Savings,6170.11,2012-10-25,2023-10-20,3556.04,Rejected,4265.79,2705.97,2023-04-07,8938
4580,Charles_Allen,33,Female,Philadelphia,Current,8196.59,2022-08-22,2023-07-08,761.48,Rejected,9765.71,2070.06,2023-10-13,3115
4581,Paul_Davis,45,Female,Columbus,Savings,440.3,2010-04-03,2023-06-22,1708.69,Closed,3961.28,626.48,2023-04-07,6901
4582,Donna_Carter,24,Male,San Francisco,Savings,7585.84,2007-07-09,2023-08-11,4158.42,Rejected,6665.95,3147.05,2023-03-22,2884
4583,Ronald_Taylor,31,Male,Seattle,Savings,9898.0,2008-12-29,2023-02-07,3042.84,Closed,7195.24,1607.41,2023-05-04,4299
4584,James_Nelson,49,Male,Oklahoma City,Savings,5974.76,2008-11-24,2023-01-02,4836.16,Approved,5945.99,959.73,2023-08-15,7550
4585,Matthew_Walker,25,Female,San Francisco,Current,4304.45,2021-11-23,2023-08-12,1268.97,Approved,1818.91,1309.12,2023-04-19,4893
4586,Margaret_King,44,Other,Indianapolis,Savings,4590.72,2019-09-14,2023-02-28,4604.5,Closed,8704.16,1935.96,2023-06-25,3292
4587,Thomas_Garcia,67,Female,Omaha,Current,6826.86,2007-04-06,2023-03-16,3213.2,Approved,8085.77,39.12,2023-01-22,4764
4588,Kenneth_Perez,20,Other,Colorado Springs,Current,5742.56,2017-12-28,2023-05-13,1852.5,Closed,7745.63,1745.93,2023-11-20,5753
4589,Nancy_Wilson,44,Other,Albuquerque,Savings,7896.95,2013-06-26,2023-12-28,3936.08,Rejected,9194.21,3186.73,2023-06-28,2517
4590,Mary_Williams,47,Male,Dallas,Current,4274.21,2004-10-30,2023-08-09,4774.79,Approved,4126.37,1001.88,2023-09-03,4761
4591,Michelle_Lopez,51,Male,Portland,Savings,4231.51,2014-03-15,2023-07-31,3900.01,Closed,6184.62,1062.6,2023-07-20,8661
4592,Joseph_Scott,43,Male,Tucson,Savings,7485.06,2015-04-13,2023-05-28,42.3,Closed,8049.5,785.71,2023-04-26,4928
4593,Emily_Lopez,54,Female,Jacksonville,Savings,6490.63,2002-02-03,2023-03-23,61.24,Rejected,4999.97,1192.76,2023-02-22,4704
4594,Joshua_Hall,57,Female,San Francisco,Current,7803.17,2018-01-23,2023-07-04,639.58,Approved,9667.36,131.77,2023-06-15,9625
4595,Jennifer_Johnson,68,Female,Mesa,Savings,8882.92,2011-04-05,2023-12-03,4255.12,Rejected,8638.18,4892.36,2023-06-25,864
4596,James_Johnson,39,Male,San Francisco,Current,2707.72,2019-05-29,2023-03-09,3753.73,Approved,5775.62,342.61,2023-07-06,2503
4597,Timothy_Anderson,49,Male,Seattle,Savings,3218.86,2011-08-18,2023-10-02,3202.47,Approved,2325.93,3641.26,2023-09-20,7217
4598,Daniel_Thompson,58,Other,El Paso,Savings,5316.81,2020-06-29,2023-09-06,3475.58,Rejected,5533.13,1348.97,2023-10-28,7577
4599,Joshua_Lewis,19,Other,Fresno,Savings,9311.48,2014-03-25,2023-09-10,3102.83,Closed,2862.53,2485.48,2023-03-23,7879
4600,Thomas_Taylor,64,Male,San Diego,Current,8363.41,2012-09-08,2023-03-28,1745.95,Rejected,4659.21,1659.96,2023-08-12,9998
4601,Kimberly_Young,25,Female,San Jose,Savings,4737.61,2017-11-30,2023-10-10,3605.04,Rejected,3389.83,4853.28,2023-03-16,6715
4602,Kenneth_Miller,59,Male,El Paso,Current,5773.88,2012-05-30,2023-04-26,4676.14,Closed,8316.45,1793.37,2023-04-04,8903
4603,Mark_Robinson,24,Female,Oklahoma City,Savings,7151.87,2003-11-23,2023-06-19,3750.86,Approved,3334.62,2238.94,2023-01-31,6145
4604,David_Ramirez,36,Male,Washington,Current,5274.53,2019-09-29,2023-09-09,4337.81,Approved,6323.21,4943.44,2023-07-17,939
4605,Richard_Wilson,50,Male,El Paso,Savings,1074.64,2009-06-05,2023-10-28,1193.42,Rejected,1469.53,495.8,2023-08-07,4442
4606,Jennifer_Baker,19,Other,Sacramento,Savings,3592.09,2006-12-07,2023-11-30,1752.93,Rejected,7785.43,1478.24,2023-03-20,4826
4607,Jennifer_Robinson,20,Female,Chicago,Current,571.36,2003-01-12,2023-11-20,2543.61,Closed,5040.01,1927.11,2023-02-26,8181
4608,Sarah_Taylor,45,Female,Fresno,Savings,6731.67,2013-01-13,2023-07-15,2362.75,Rejected,4743.59,2248.55,2023-01-13,1141
4609,Michael_Young,31,Male,Tucson,Savings,3437.53,2016-08-04,2023-12-09,2335.28,Rejected,4917.21,4786.8,2023-07-03,6364
4610,Thomas_Rivera,32,Other,San Francisco,Savings,7409.79,2000-04-15,2023-02-05,3206.36,Approved,7415.07,1908.94,2023-09-20,7984
4611,Ronald_Garcia,38,Male,Denver,Current,4354.13,2010-01-26,2023-08-18,4278.4,Rejected,4880.48,1407.71,2023-06-16,3384
4612,Barbara_White,31,Male,Baltimore,Current,551.32,2022-04-10,2023-05-13,4436.94,Approved,7637.12,1571.36,2023-04-06,4863
4613,Deborah_Garcia,57,Female,El Paso,Current,3858.2,2002-03-01,2023-10-10,761.0,Rejected,3546.54,631.54,2023-11-03,3031
4614,Timothy_Clark,35,Male,Charlotte,Current,2265.08,2013-07-16,2023-06-14,459.86,Closed,9645.04,703.69,2023-12-06,7870
4615,Brian_Moore,66,Other,Columbus,Savings,2221.48,2022-11-22,2023-01-27,1562.97,Rejected,5594.28,1210.46,2023-03-23,1645
4616,James_White,56,Male,Los Angeles,Savings,3838.34,2018-12-15,2023-04-05,3688.76,Rejected,6252.27,860.28,2023-05-05,6841
4617,Thomas_Torres,37,Other,Colorado Springs,Current,9785.43,2012-03-03,2023-11-28,3969.33,Closed,7255.17,1688.43,2023-02-26,7330
4618,Michael_White,18,Female,Seattle,Savings,9604.69,2018-02-04,2023-06-24,1922.55,Closed,6261.93,700.8,2023-06-23,4914
4619,Sandra_Nguyen,26,Female,Philadelphia,Current,8054.2,2016-09-17,2023-03-17,1559.14,Closed,6076.91,2828.08,2023-01-14,5507
4620,Joseph_King,26,Male,Albuquerque,Savings,2530.13,2005-04-16,2023-05-08,661.17,Closed,1021.77,4753.26,2023-02-25,2724
4621,Margaret_Flores,60,Other,Nashville,Current,7662.9,2004-10-17,2023-09-03,1198.78,Closed,5136.17,2490.5,2023-04-07,8638
4622,Emily_Campbell,68,Female,Omaha,Current,252.1,2014-03-28,2023-10-05,512.87,Rejected,8801.09,2232.56,2023-08-27,1807
4623,Emily_Anderson,55,Other,Louisville,Current,657.86,2007-05-03,2023-07-02,1526.22,Closed,9314.5,928.77,2023-02-23,4122
4624,Patricia_Hernandez,56,Female,Portland,Savings,8373.75,2003-10-24,2023-11-27,3383.85,Rejected,3594.19,1111.89,2023-11-05,8815
4625,Karen_Perez,46,Female,Los Angeles,Current,5685.94,2004-12-23,2023-12-26,653.48,Rejected,7374.58,3109.64,2023-04-04,8210
4626,Ronald_White,32,Other,Tucson,Current,3795.75,2004-08-10,2023-02-21,1613.3,Closed,8726.55,589.05,2023-01-18,9625
4627,Christopher_Smith,37,Other,Indianapolis,Savings,7430.54,2006-02-27,2023-12-25,2647.91,Approved,4962.88,884.9,2023-06-09,6178
4628,Kevin_Moore,55,Other,Colorado Springs,Savings,1232.19,2002-11-14,2023-04-12,1642.26,Rejected,6380.78,2927.08,2023-05-19,8258
4629,Andrew_Baker,58,Female,Washington,Savings,2938.2,2015-07-31,2023-09-13,2203.48,Approved,6759.22,3675.67,2023-01-02,2780
4630,Michelle_Lopez,47,Other,San Jose,Current,7303.32,2016-07-26,2023-03-18,2489.37,Closed,9541.08,4709.39,2023-12-17,4180
4631,Susan_Nelson,64,Male,Los Angeles,Savings,2150.97,2019-10-02,2023-09-19,3877.29,Closed,5338.25,884.24,2023-08-09,2773
4632,Steven_Ramirez,43,Other,Columbus,Current,6046.36,2020-10-06,2023-11-06,4217.05,Closed,8004.58,3588.35,2023-04-07,6592
4633,Susan_Flores,23,Female,Kansas City,Savings,4531.87,2012-09-03,2023-01-02,970.03,Rejected,2682.35,1215.77,2023-11-12,7905
4634,Kimberly_Miller,56,Other,Louisville,Current,2103.4,2011-07-04,2023-07-22,1852.98,Approved,6271.77,801.47,2023-11-08,55
4635,Patricia_Thompson,34,Other,San Antonio,Current,8894.99,2013-12-06,2023-11-24,2880.05,Rejected,5101.56,4104.89,2023-05-09,1154
4636,Nancy_Lee,23,Other,Seattle,Current,4411.72,2001-03-22,2023-06-07,2501.9,Closed,3067.49,1489.98,2023-09-07,5860
4637,Mark_King,45,Male,Mesa,Savings,6028.52,2006-11-14,2023-12-13,411.29,Approved,1122.43,1658.46,2023-01-12,4507
4638,Christopher_Hernandez,26,Female,Mesa,Current,2605.07,2020-09-01,2023-05-08,1731.37,Approved,6320.18,1979.23,2023-04-22,8860
4639,Jennifer_Perez,44,Male,Houston,Current,3533.37,2002-12-08,2023-05-12,1145.34,Closed,8282.57,230.33,2023-05-13,3669
4640,Steven_Adams,52,Male,Baltimore,Current,584.94,2008-07-25,2023-12-10,2092.16,Closed,8264.42,4387.87,2023-08-26,2440
4641,Ronald_Wright,63,Female,Las Vegas,Savings,4883.82,2019-08-24,2023-12-18,1696.53,Closed,4505.81,4855.57,2023-07-25,2863
4642,Michelle_Lewis,23,Female,Oklahoma City,Savings,3513.98,2018-09-22,2023-02-11,3479.96,Rejected,2627.45,1026.87,2023-06-29,3787
4643,Christopher_Adams,21,Other,Milwaukee,Savings,3361.1,2011-04-11,2023-12-21,2013.21,Approved,9489.95,379.68,2023-11-23,9499
4644,James_Ramirez,33,Female,Las Vegas,Current,8910.44,2021-03-16,2023-06-19,1215.22,Approved,4435.43,2450.17,2023-08-17,6468
4645,Robert_Moore,40,Other,San Antonio,Current,7068.31,2016-02-16,2023-11-03,3102.06,Approved,4130.04,3292.04,2023-11-10,1906
4646,Anthony_Wilson,65,Male,Detroit,Savings,4627.17,2013-09-13,2023-09-16,3637.19,Rejected,6533.54,2466.9,2023-06-07,4619
4647,Jessica_Moore,40,Other,San Jose,Current,2033.98,2002-12-28,2023-07-29,550.26,Rejected,4960.72,3262.85,2023-01-18,3638
4648,Jennifer_Ramirez,46,Female,San Diego,Savings,9735.19,2001-08-16,2023-02-06,1263.67,Rejected,4094.68,4755.66,2023-02-06,181
4649,Michelle_White,58,Other,Phoenix,Savings,840.18,2000-10-03,2023-01-22,1051.95,Rejected,3924.59,1657.26,2023-05-26,366
4650,Richard_Davis,21,Male,San Jose,Savings,1447.45,2012-07-23,2023-06-10,1013.43,Rejected,4530.23,4441.52,2023-06-13,9789
4651,Deborah_Adams,57,Female,Memphis,Savings,2776.18,2022-08-27,2023-08-18,4510.9,Approved,7167.97,2723.17,2023-02-24,577
4652,Andrew_Hall,57,Female,Oklahoma City,Savings,9549.83,2009-04-06,2023-12-25,638.88,Rejected,1103.61,3565.55,2023-11-26,9075
4653,Christopher_Davis,41,Other,Columbus,Savings,2860.93,2020-09-05,2023-12-20,4356.96,Closed,2826.18,4160.72,2023-11-08,923
4654,Barbara_Brown,23,Other,Albuquerque,Savings,4965.12,2001-04-12,2023-12-09,1975.58,Closed,3300.74,1331.79,2023-03-01,6162
4655,Jessica_Clark,57,Other,Portland,Current,7635.53,2014-05-27,2023-11-14,3207.6,Closed,9996.05,1776.07,2023-04-04,8969
4656,Kevin_Scott,23,Male,Boston,Current,9298.94,2002-09-24,2023-02-04,2210.34,Approved,8956.62,200.29,2023-03-19,6016
4657,Elizabeth_Jones,31,Male,Houston,Savings,6090.39,2006-07-07,2023-10-12,2997.74,Closed,4790.75,3896.16,2023-12-07,4207
4658,Matthew_Allen,31,Female,Nashville,Current,3904.35,2013-10-27,2023-11-18,2762.76,Approved,7311.01,353.98,2023-08-03,9931
4659,Sarah_Carter,67,Female,Seattle,Savings,9856.54,2011-03-19,2023-11-02,2170.42,Closed,3121.54,2101.57,2023-02-16,1722
4660,Donald_King,62,Male,Colorado Springs,Current,359.01,2021-05-31,2023-01-14,1382.37,Rejected,9451.77,4093.54,2023-05-29,1983
4661,Patricia_Robinson,64,Other,Charlotte,Savings,8338.51,2019-03-27,2023-02-17,4655.05,Closed,9352.34,515.72,2023-06-07,6668
4662,Amanda_Davis,52,Other,Kansas City,Current,2846.56,2000-04-03,2023-10-27,4580.68,Closed,2457.6,4967.09,2023-12-18,2077
4663,Daniel_Hill,23,Male,Las Vegas,Savings,8192.77,2019-12-20,2023-08-30,364.87,Approved,9355.55,2822.39,2023-02-27,2476
4664,Mary_Campbell,40,Other,San Diego,Current,1705.45,2005-03-24,2023-03-13,1125.37,Approved,4693.97,624.97,2023-07-09,553
4665,Lisa_Sanchez,37,Male,Louisville,Savings,3533.5,2019-04-25,2023-09-16,2874.59,Rejected,5430.69,71.19,2023-03-17,1584
4666,Paul_Torres,34,Other,Nashville,Savings,654.12,2005-02-22,2023-07-18,4902.44,Closed,7232.19,1681.59,2023-02-16,5853
4667,Linda_King,37,Other,Indianapolis,Current,2076.26,2003-03-04,2023-04-08,3639.92,Closed,5307.75,1102.72,2023-02-14,4148
4668,John_Miller,65,Female,Indianapolis,Savings,6067.64,2014-04-18,2023-10-31,4093.5,Closed,6156.31,2317.7,2023-02-24,9855
4669,Susan_Flores,23,Other,Sacramento,Savings,7638.87,2000-12-23,2023-05-06,1577.97,Rejected,5028.08,2330.51,2023-04-18,3556
4670,Michael_Ramirez,57,Other,San Francisco,Savings,9121.15,2022-10-25,2023-06-09,1102.37,Rejected,1604.85,779.43,2023-12-29,2395
4671,Stephanie_Hill,45,Male,Dallas,Current,1284.89,2006-01-27,2023-09-22,1137.55,Rejected,5954.28,3294.62,2023-01-16,9759
4672,Jessica_Hill,30,Male,Sacramento,Current,1491.67,2020-08-15,2023-09-04,2421.58,Approved,1443.19,2062.15,2023-12-20,872
4673,Christopher_Ramirez,46,Male,Memphis,Current,9393.88,2021-08-24,2023-07-04,4293.82,Approved,1904.3,3164.57,2023-11-14,1111
4674,Karen_Wilson,62,Male,Colorado Springs,Current,7683.15,2016-08-18,2023-10-29,1089.69,Rejected,7184.99,4318.58,2023-07-23,324
4675,Jessica_Roberts,37,Other,Seattle,Current,5443.54,2021-09-12,2023-02-27,2855.89,Approved,5225.79,847.08,2023-03-30,4412
